request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"8af7e4e6-d42b-4342-9d08-c3f4991cb1bf",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,14927517414100,14927519015000,14927519840400
"4b80065f-ddb3-4e6b-a29c-61cd9cbeaf6e",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,14927524135400,14927525784900,14927526305800
"7765aa28-e4a2-4de1-974b-f6809a553aa0",GET,/images/ANS.png,,,200,image/png,,,14927529992700,14927532083900,14927532710400
"dcbd9e6b-14c0-4302-aeba-9d0f1d9762e0",GET,/images/logoANS.png,,,200,image/png,,,14927538418600,14927540246400,14927540658000
"02bd7470-b15f-486f-9cbb-7b2d0d2b2547",GET,"/flight-crew-member/flight-assignment/list-completed",,,200,text/html;charset=utf-8,"leg.flightNumber%5B2%5D=AAA1144&version%5B1%5D=0&crewRole%5B1%5D=COPILOT&id%5B1%5D=371&leg.flightNumber%5B1%5D=AAA1145&version%5B2%5D=0&crewRole%5B2%5D=CABINATTENDANT&id%5B0%5D=373&leg.flightNumber%5B0%5D=AAA1147&advertisement=438&crewRole%5B0%5D=PILOT&version%5B0%5D=0&id%5B2%5D=370",,14927544775800,14927580073000,14928242306400
"db7408f8-92f3-4889-ba87-4668032d229d",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,14928255370300,14928257010500,14928257567200
"1ee68297-dd29-4769-88e4-3954a8b4e188",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,14928261300500,14928263328700,14928264177000
"b374a2ff-9850-4a2c-b9f9-3f76d9ff74fc",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,14928268805000,14928270450600,14928270939400
"ea049633-627f-400f-84d2-d851a0d2b890",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,14928274261600,14928275692500,14928276082000
"2fbf6e47-668a-4891-b6f5-57f28f2f8ce0",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,14928279947400,14928281454200,14928281940800
"d184074e-6d20-4c7b-bba0-830a6ade3d0e",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,14928285804900,14928287355600,14928287783000
"cabbbe75-ee4d-43e4-b37e-4671f29ca76c",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,14928291353900,14928292833900,14928293533000
"e3cf8b38-8659-4808-bcca-f8dc97f88a1d",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,14928297987200,14928300197000,14928300783200
"772d77c1-f6e2-4d8d-910f-7e219e1e47ac",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,14928304555700,14928306024800,14928306440300
"b4aa0b62-5082-4685-b4e0-aeb2c42fe8b6",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,14928310286500,14928311917400,14928312490900
"a5e36b77-23dc-4f74-b734-36bde6d9c252",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,14928317462200,14928319337000,14928319940600
"33efccdb-7817-47cb-b2d6-1d06d0f89ae0",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,14928324242600,14928326518500,14928327334900
"bb16ef7f-1f60-484e-bd62-56c2f88cadb2",GET,/images/ANS.png,,,200,image/png,,,14928333477900,14928335784300,14928336648600
"ceaab77a-2cb0-4dde-864a-fc1ae766bb7e",GET,/images/logoANS.png,,,200,image/png,,,14928341839200,14928343892300,14928344680500
"512b0a01-ad94-4779-b5f5-067a761c707a",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,14928349392800,14928351484100,14928369239600
"7be26b56-3410-4bd6-a6d3-2845cc81e2fd",GET,"/flight-crew-member/flight-assignment/show",id=370,,200,text/html;charset=utf-8,"crewRoles=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PILOT%22%2C%22label%22%3A%22PILOT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22COPILOT%22%2C%22label%22%3A%22COPILOT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LEADATTENDANT%22%2C%22label%22%3A%22LEADATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CABINATTENDANT%22%2C%22label%22%3A%22CABINATTENDANT%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%5D&assignmentStatuses=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CONFIRMED%22%2C%22label%22%3A%22CONFIRMED%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PENDING%22%2C%22label%22%3A%22PENDING%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&lastUpdated=2022%2F07%2F30+00%3A00&id=370&version=0&flightCrewMember.employeeCode=PE403790&draftMode=false&hasLog=true&advertisement=441&crewRole=CABINATTENDANT&assignmentStatus=CONFIRMED&leg.flightNumber=AAA1144&comments=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&masterId=370",,14928374013400,14928390455600,14929217464900
"38ef10bf-eddb-4023-9e95-9dd688275f4a",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,14929245753200,14929247419400,14929248306100
"01700536-79df-460f-927d-bebe2e39a165",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,14929251788400,14929253445000,14929253820100
"9d9c9ab4-942c-4820-a92e-823aa389cc8b",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,14929257378000,14929259074000,14929259713400
"f7b6ff49-bbe7-4e4c-85e7-ec356d5af203",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,14929263049900,14929264679200,14929265422000
"0fbca7ef-c263-4a09-9421-de2995778786",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,14929269205200,14929270693800,14929271208300
"30ede580-1c6f-46e2-bb99-5719fe6186e1",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,14929274489600,14929276137100,14929276588800
"24cb4e78-4d7c-4d7b-8c67-fbd7b19a1882",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,14929279691200,14929281209500,14929281578900
"8a6304be-8096-42d4-b9b7-c0f8882c8902",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,14929284842200,14929286131400,14929286397800
"703eaeea-52fb-4d59-bb4f-37c2999d7f0b",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,14929289412700,14929290673500,14929290977500
"806eae35-f0ea-4fbd-a0ce-993b6fc8281e",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,14929294361700,14929295850100,14929296227400
"9b8c9a75-8429-4978-8a97-ec9be4350868",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,14929300110100,14929301603000,14929302096100
"38e60257-6298-41d9-acd8-d9ed08c3104d",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,14929305414400,14929306812600,14929307264800
"84fc0a88-f204-46ae-b9f6-c70054890038",GET,/images/ANS.png,,,200,image/png,,,14929310740900,14929312501300,14929313150400
"3f97d36e-2994-47a9-aade-5a62e0eb7228",GET,/images/logoANS.png,,,200,image/png,,,14929319970800,14929321740800,14929322099500
"5a0d6d15-9e74-44fe-9717-845ed2fdc74e",GET,"/flight-crew-member/activity-log/list",masterId=370,,200,text/html;charset=utf-8,"typeOfIncident%5B0%5D=Lorem+ipsum+dolor+sit+amet&flightAssignment.crewRole%5B0%5D=CABINATTENDANT&severityLevel%5B0%5D=5&id%5B0%5D=424&advertisement=434&canCreate=true&masterId=370&version%5B0%5D=0",,14929325752000,14929343204600,14929598028200
"f58b666d-7184-4d71-b312-e7c993449995",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,14929606467500,14929607858400,14929608189000
"5499c348-03a3-4f89-b584-645f42aeb3f1",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,14929611709200,14929613125500,14929613444300
"3d827e0a-8ab0-4192-aed5-729731e54a8a",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,14929617043800,14929618431200,14929618746300
"4eae260e-9344-40dc-9706-1a9d7a472465",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,14929622267200,14929623683800,14929624027500
"d6d206e9-600a-4bde-9e40-1dc164410609",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,14929627584100,14929629081300,14929629494500
"a96613d0-b032-4ec6-a513-40ffc3d4c478",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,14929632396000,14929633565100,14929633832300
"e0fd5c2c-0fdf-48f0-925b-fe5d85f214fc",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,14929636604400,14929637933400,14929638251700
"9deb1247-a633-4016-91b9-3e71b2e6d249",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,14929641237400,14929642652100,14929643080200
"88c76b1e-557f-4cbd-bc1e-f7657bd71aba",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,14929646455100,14929647783700,14929648089900
"384e4718-61ad-45e6-82ff-4fe8954abc60",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,14929651189600,14929652542600,14929652895900
"65cd5354-c612-4446-884d-005a0d5c5eca",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,14929656103800,14929657527600,14929657873500
"07ef76fb-8bcf-4111-9a8f-9b151c6c8fef",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,14929661203700,14929662627700,14929662913500
"2a382f1a-d8c1-4b91-8cdb-85cccc6ebe0d",GET,/images/ANS.png,,,200,image/png,,,14929666360500,14929667935500,14929668254400
"c0538549-1b61-48bc-b86c-482dfd1576f9",GET,/images/logoANS.png,,,200,image/png,,,14929672687500,14929674293900,14929674633100
"05f6037b-3dab-4e25-b116-3428d0b88655",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,14929678401400,14929679700100,14929680885400
"5b1ba28a-eb0c-4f2d-9b26-fef89acca115",GET,"/flight-crew-member/activity-log/create",masterId=370,,200,text/html;charset=utf-8,"registrationMoment=2022%2F07%2F30+00%3A00&id=0&version=0&validDraft=true&advertisement=441&masterId=370",,14929684866100,14929695630200,14930050395500
"a3e84130-e5fd-421b-aafa-5fc001a674e9",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,14930069230400,14930070570300,14930070904500
"a6e2586f-50ea-420f-8c70-ed8df45e0a38",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,14930075364900,14930076975800,14930077460500
"a0e105cf-9b31-4ec2-aa69-98e36b589562",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,14930081081400,14930082482600,14930082896800
"ce0efbc5-0810-498b-aea9-b75a8d4181e0",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,14930086001400,14930087340000,14930087699500
"416f3202-fc69-40a8-bb17-5086c621909c",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,14930091229500,14930092787300,14930093472200
"f5dfdcae-dc75-49f2-b13c-59fd2f3d5ca3",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,14930097720600,14930099104500,14930099562100
"a20c2c02-20b6-4dc8-8ac1-ad5431ffaab4",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,14930103021800,14930104499200,14930104915300
"84833ef8-624b-4bab-a515-6fd4bfd457d8",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,14930108185800,14930109586500,14930109928500
"21ad212a-5813-4581-b293-ca23ddf01ebb",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,14930113568700,14930114967600,14930115304500
"b93f06ad-e584-4509-933f-1b9b176102a1",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,14930118347700,14930119724600,14930120091200
"d9f83913-e107-469a-bef4-0e2004208537",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,14930123349200,14930124680200,14930125005700
"605758e0-c882-4483-abf6-3857d653d8a5",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,14930128426800,14930129764700,14930130098900
"e6bff0b3-6005-46c7-a697-957364df0aa8",GET,/images/ANS.png,,,200,image/png,,,14930133260300,14930134840500,14930135177600
"b8125deb-9860-46e8-8b89-309b3d35d356",GET,/images/logoANS.png,,,200,image/png,,,14930139397700,14930140952300,14930141206300
"cda013ea-fbdc-46a7-9fa1-f60c82230af9",POST,"/flight-crew-member/activity-log/create",masterId=370,"masterId=370&description=&id=0&registrationMoment=2022%2F07%2F30+00%3A00&severityLevel=&typeOfIncident=&version=0",200,text/html;charset=utf-8,"registrationMoment=2022%2F07%2F30+00%3A00&id=0&severityLevel%24error=May+not+be+null.&version=0&validDraft=true&description=&severityLevel=&advertisement=440&typeOfIncident%24error=May+not+be+null.&masterId=370&typeOfIncident=&description%24error=May+not+be+null.",,14930145297700,14930206103200,14930284002700
"f7cec11b-49b0-4cdb-8602-2135a8dcca83",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,14930305049200,14930306707300,14930307279100
"5aed7c63-150e-40b7-a055-57bb034ccc92",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,14930310636000,14930312478300,14930313145400
"6abd2ef8-7a8d-443c-b510-6c59a68b0b21",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,14930317991300,14930319643700,14930320283900
"8d048ad2-e25a-4698-a54c-6dbe0213c025",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,14930324284500,14930325844600,14930326353500
"2f2e7483-ae97-473c-b596-621c711e3e1e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,14930330118800,14930331899400,14930332549000
"92573ee6-c923-4521-babb-e3405b8db04b",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,14930337890400,14930339744200,14930340340100
"ff2fbad6-8674-4c09-bc29-0cac0ee556ea",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,14930343991200,14930345737500,14930346253000
"e7cb61f8-811e-4cc5-8694-7471473e5e47",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,14930350000900,14930351561100,14930351998600
"81309be6-b457-4adf-86b8-1a7c2df6d20c",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,14930355775400,14930357302700,14930357761800
"5403969d-5e76-4bbd-83d4-7757d928f2db",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,14930361856300,14930363447900,14930363969100
"49bd18ee-2c5b-45c2-8244-3c44f8834dfc",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,14930374153100,14930377926200,14930378601100
"49f4b8c6-ea2d-4233-a420-f5429bf86a56",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,14930382722000,14930384066400,14930384451100
"a0eb7e40-48fd-4476-8509-ffe140baf6fd",GET,/images/ANS.png,,,200,image/png,,,14930388152500,14930390458300,14930390976200
"060856d6-c668-4984-9e35-450dcc24faa1",GET,/images/logoANS.png,,,200,image/png,,,14930405274200,14930409424200,14930410122400
"38b649a5-3311-4796-b264-1690ad193c4f",POST,"/flight-crew-member/activity-log/create",masterId=370,"masterId=370&description=&id=0&registrationMoment=2022%2F07%2F30+00%3A00&severityLevel=&typeOfIncident=111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111&version=0",200,text/html;charset=utf-8,"registrationMoment=2022%2F07%2F30+00%3A00&id=0&severityLevel%24error=May+not+be+null.&version=0&validDraft=true&description=&severityLevel=&advertisement=439&typeOfIncident%24error=Length+must+be+between+0+and+50.&masterId=370&typeOfIncident=111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111&description%24error=May+not+be+null.",,14930417180500,14930462285400,14930505959400
"b04dd14c-7b83-44f5-b6d6-5ca4f00d2588",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,14930527260100,14930528661900,14930529027600
"28346651-5492-4dbf-bfa2-d532b61b5953",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,14930532580100,14930533997900,14930534376600
"e71dee0b-db45-487e-86df-98c8580ded03",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,14930537508000,14930538892200,14930539194200
"135d2975-7f52-424d-aaed-13ea1bdba4fa",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,14930542080400,14930543500400,14930543797200
"1ab4f1ca-1573-44bd-94f8-29c943887336",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,14930546761200,14930548114500,14930548380900
"9af90bda-20a0-4823-987c-0a954e000634",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,14930551383200,14930552729700,14930552993200
"1d1ec73b-1bc2-410f-bd17-27261787ee25",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,14930555762600,14930556978600,14930557345300
"51e904ae-3e6d-4f0a-9d4a-5bfd8d2a025d",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,14930560227800,14930561525100,14930561797900
